J1,J2,J3,J4,J5,J6,floor_clear_mm,self_clear_mm,self_target,collision
90,4,35.4,162.2,16.8,159.6,50.0,27.5,wrist.b.stl,0
90,148.1,1.8,44.1,158.8,163.5,33.7,27.7,wrist.b.stl,0
90,174,53.1,70.4,93,175.1,36.3,34.4,wrist.b.stl,0
90,9.1,102.4,44.3,87.6,51,42.8,34.6,wrist.b.stl,0
90,4.1,135,161.1,30.4,77.9,34.0,20.8,wrist.b.stl,0
90,7.9,139.8,134,93.5,110.9,34.7,30.0,wrist.b.stl,0
90,165.7,149,168.8,2.5,25.6,50.0,21.8,elbow.b.stl,0
90,117.8,144.4,2,153.3,138.1,50.0,17.3,elbow.b.stl,0
90,16.5,163.7,166.3,105.4,167,41.3,32.7,wrist.b.stl,0
90,20.5,123.9,24.5,61.9,87.1,33.1,26.4,wrist.b.stl,0
90,179.6,93.7,98.1,62.8,91.1,33.9,25.9,wrist.b.stl,0
90,115.3,31.5,127.8,16,37.2,50.0,19.1,base.stl,0
90,44.5,143.9,22.5,163,65.1,50.0,18.5,elbow.b.stl,0
90,160,50.6,119.4,111.9,139.3,27.9,30.9,wrist.b.stl,0
90,122.2,179.9,48.7,174.5,25.3,50.0,10.6,elbow.b.stl,0
90,6.4,58.1,38,146.4,171.5,28.0,25.7,wrist.b.stl,0
90,14.7,107,20,23.4,104.8,33.9,21.8,wrist.b.stl,0
90,3.4,84.5,30,47.3,10.6,37.1,23.4,wrist.b.stl,0
90,24.1,132.4,58.3,45.1,166.7,29.4,25.7,wrist.b.stl,0
90,142.1,40.2,80.9,43.9,72.1,32.3,24.9,wrist.b.stl,0
90,59.1,59.2,1.4,174.8,146.4,50.0,8.5,elbow.b.stl,0
90,1.3,111.4,166.1,174,40.3,32.1,27.3,wrist.b.stl,0
90,136,46.4,164.3,24.3,9.6,50.0,21.2,base.stl,0
90,101.6,159.5,31.6,171.8,165.3,50.0,13.4,elbow.b.stl,0
90,48.9,152.5,119.4,163,177.3,37.1,28.0,wrist.b.stl,0
90,154.4,31.4,82.1,169.1,55.8,31.9,28.9,wrist.b.stl,0
90,136.8,17.3,25.2,8.9,2,40.2,25.2,wrist.b.stl,0
90,43.9,177.4,96.1,61.7,68,40.1,30.5,wrist.b.stl,0
90,102.4,18.5,177.9,27.3,173.4,50.0,25.0,elbow.b.stl,0
90,70.6,170.9,81.6,158.6,10.8,22.2,24.6,wrist.b.stl,0
90,3.9,88.8,31.7,91.3,9.7,38.8,31.1,wrist.b.stl,0
90,4.5,85.2,48.2,115.2,91.4,27.8,24.5,wrist.b.stl,0
90,174.7,32.9,13,102.2,144.9,22.7,33.1,wrist.b.stl,0
90,35.6,121.6,44.6,147.9,112,29.9,21.0,wrist.b.stl,0
90,161.6,60,162.9,159.7,105.3,29.1,22.9,wrist.b.stl,0
90,124.7,38.2,120.9,24.4,140.6,39.6,27.7,wrist.b.stl,0
90,17.7,174,169.9,85.4,175.8,36.0,34.1,wrist.b.stl,0
90,136.9,61.1,150.3,16.3,121.5,50.0,4.2,base.stl,0
90,32.4,151.6,27.7,71.6,148.8,25.8,29.5,wrist.b.stl,0
90,4.1,136.5,167.9,27.9,79.7,31.4,21.0,wrist.b.stl,0
90,20.9,148.6,102.3,87.3,99.7,36.8,30.3,wrist.b.stl,0
90,3.7,43.6,6.5,155.1,119.7,27.8,21.9,wrist.b.stl,0
90,127.1,62.5,156.5,5.6,31.8,50.0,21.1,base.stl,0
90,172.2,122.9,131.4,17.5,83.9,29.5,22.7,wrist.b.stl,0
90,156.6,48.5,168.3,103.4,95.9,27.4,28.1,wrist.b.stl,0
90,6.1,83.2,108.2,165.9,73.2,35.4,25.7,wrist.b.stl,0
90,74.1,152.2,36.3,174.8,119.4,50.0,22.4,elbow.b.stl,0
90,161.4,39,72.3,76.6,27.1,40.2,29.7,wrist.b.stl,0
90,163.3,42.8,27.3,48.3,64.5,37.9,27.1,wrist.b.stl,0
90,84.3,64,167.4,4.8,31.6,50.0,25.7,wrist.b.stl,0
90,165.4,70,125.1,157,20.2,38.7,23.6,wrist.b.stl,0
90,162.8,26.9,1,44.7,74.6,34.8,24.3,wrist.b.stl,0
90,80.4,24.4,174.8,29,60.2,50.0,16.8,elbow.b.stl,0
90,128.7,13.3,176.6,39.6,131.9,50.0,23.7,wrist.b.stl,0
90,59.5,148.7,67.3,157.5,8.3,32.9,24.8,wrist.b.stl,0
90,157.3,51.6,127.2,139.2,173.4,28.9,25.6,wrist.b.stl,0
90,162,61.4,71.2,49.2,176.5,26.7,26.1,wrist.b.stl,0
90,154.3,103.2,7.6,168.8,161.4,50.0,22.0,elbow.b.stl,0
90,67.6,161.8,88.6,171.4,122.6,38.3,24.5,wrist.b.stl,0
90,140.8,85.5,157.7,4.1,44.4,50.0,4.1,base.stl,0
90,27.8,57.8,161.9,0.4,45.3,50.0,26.6,wrist.b.stl,0
90,132.4,15.6,166.9,44.7,27.9,50.0,14.4,base.stl,0
90,57.7,172.1,128.4,178.6,31.7,16.8,26.4,wrist.b.stl,0
90,173.8,95.5,167.1,62.6,8.6,32.0,28.4,wrist.b.stl,0
90,150.5,11.5,66.3,89.5,109.9,37.5,30.1,wrist.b.stl,0
90,140.2,3.1,31,55.7,170.4,31.2,28.0,wrist.b.stl,0
90,90.1,7.5,117.2,11.4,164.2,50.0,9.6,base.stl,0
90,77,15.3,152.6,18.4,16.1,50.0,24.0,wrist.b.stl,0
90,173.5,43.2,55,93.8,43.5,31.3,34.1,wrist.b.stl,0
90,30.6,145.9,43.9,94.4,154.5,32.0,34.0,wrist.b.stl,0
90,135.7,18.1,103.6,63.4,173.8,29.2,29.9,wrist.b.stl,0
90,150.1,20.7,92,94,55,30.6,32.8,wrist.b.stl,0
90,6.2,93.3,23.5,99,113.4,35.9,29.7,wrist.b.stl,0
90,149.1,48,85.8,47,10.4,30.8,23.4,wrist.b.stl,0
90,42.2,151,106.9,132.1,93.6,35.0,21.4,wrist.b.stl,0
90,154,44.1,114.2,134.1,22.1,34.7,22.6,wrist.b.stl,0
90,4.5,36.8,30.6,162.4,42.9,39.5,26.0,wrist.b.stl,0
90,173.3,151.7,176.6,16.4,111.6,41.0,22.8,base.stl,0
90,163.5,20,45.4,87.4,109.7,24.9,30.1,wrist.b.stl,0
90,148.3,33.5,122.4,154,106.3,26.5,21.9,wrist.b.stl,0
90,48.2,178.8,64.4,14.4,44,27.2,28.4,wrist.b.stl,0
90,2.4,90.5,128.1,172.4,3.8,29.4,25.8,wrist.b.stl,0
90,8.7,67.6,18.8,139.3,119.3,35.0,20.7,wrist.b.stl,0
90,166.8,80.8,4.6,174.5,169.5,50.0,16.7,elbow.b.stl,0
90,29.7,146.5,14.9,124.1,34.7,24.7,28.1,wrist.b.stl,0
90,130.7,141.4,31.2,179.7,127.2,50.0,25.5,wrist.b.stl,0
90,139.4,155,2.4,150.3,1.6,50.0,25.1,wrist.b.stl,0
90,156.3,140.4,21.6,169.8,17.7,50.0,22.4,elbow.b.stl,0
90,88.4,8.4,103.3,2.4,3.3,50.0,8.0,base.stl,0
90,79,148,27.7,170.3,26.2,50.0,25.4,wrist.b.stl,0
90,160.6,32.6,79.3,85.9,55.3,32.0,34.6,wrist.b.stl,0
90,3.5,77.9,91.5,145.3,145.2,30.8,27.7,wrist.b.stl,0
90,88.9,12.6,163.1,27.9,112.1,50.0,11.6,elbow.b.stl,0
90,109.9,25.6,0.9,171.5,160.8,50.0,2.8,elbow.b.stl,0
90,15.1,114.5,61.1,25.8,32.3,33.6,25.5,wrist.b.stl,0
90,158.9,3,16.9,141.1,125.9,30.4,21.9,wrist.b.stl,0
90,14.7,113.3,4.1,67.6,71.6,26.6,31.1,wrist.b.stl,0
90,84.7,126.3,4.7,159,80.7,50.0,13.4,elbow.b.stl,0
90,49.1,4.5,146,22.3,117.1,50.0,21.1,elbow.b.stl,0
90,99.4,32.7,152.7,6.2,159.7,50.0,6.5,elbow.b.stl,0
90,169.2,98.2,143,48.5,134.3,25.2,23.0,wrist.b.stl,0
90,78.3,150.3,3.4,149.8,54.2,50.0,15.2,elbow.b.stl,0
90,132.8,34.3,77,27,98.4,35.5,21.2,wrist.b.stl,0
90,16.1,140.9,106.4,88.4,20.5,42.2,31.1,wrist.b.stl,0
90,141.7,128.5,6.6,159.1,56.9,50.0,19.0,elbow.b.stl,0
90,176.4,98.9,104.2,51.5,110.4,31.5,22.2,wrist.b.stl,0
90,28.1,134.8,137.2,152.5,129.6,37.4,22.0,wrist.b.stl,0
90,175.3,37.4,5.8,78,0.5,25.3,32.2,wrist.b.stl,0
90,11,99.2,16.4,0,176.6,33.4,27.9,wrist.b.stl,0
90,167.6,113.4,137.4,24.5,50.9,30.2,28.1,wrist.b.stl,0
90,8.1,58.3,19.6,144.5,78.8,32.7,22.4,wrist.b.stl,0
90,14.9,34.5,3.4,167.4,128.8,50.0,11.1,elbow.b.stl,0
90,174.8,64.7,93.2,95.7,107.6,33.5,29.7,wrist.b.stl,0
90,176.8,49.2,40.8,152.5,52.1,32.1,27.8,wrist.b.stl,0
90,48.3,172.4,20.4,3.7,155,30.2,28.6,wrist.b.stl,0
90,2.7,106.6,78.4,83.1,127.5,35.4,30.1,wrist.b.stl,0
90,10.2,139.6,136.1,47.7,41.4,38.2,24.7,wrist.b.stl,0
90,155.1,45.2,54.2,43.7,166.6,25.4,25.5,wrist.b.stl,0
90,86.2,131,11.2,163.5,4.8,50.0,18.1,elbow.b.stl,0
90,169.4,176.2,12.3,150,160.7,50.0,18.7,elbow.b.stl,0
90,33.3,141.4,14.2,145,66.3,48.7,25.8,wrist.b.stl,0
90,177.5,65.1,78.5,102.4,0.5,36.9,29.5,wrist.b.stl,0
90,177.8,65.4,81.2,97.7,2.7,35.5,30.4,wrist.b.stl,0
90,5.1,93,104.8,123.6,44.2,47.6,28.8,wrist.b.stl,0
90,148.7,20.1,85.9,113,63.2,31.4,25.7,wrist.b.stl,0
90,40.4,163.7,36.4,119.6,163.4,27.7,28.9,wrist.b.stl,0
90,9.6,90.3,14.5,123.5,37.9,28.1,28.3,wrist.b.stl,0
90,27.4,149.2,98.1,19.8,6.9,36.9,23.6,wrist.b.stl,0
90,21.5,162.9,165,103.2,13.7,50.0,29.7,wrist.b.stl,0
90,43.9,46.5,179.8,22.4,132.6,50.0,19.6,elbow.b.stl,0
90,91.5,19.8,167.9,26.4,105.6,50.0,8.0,elbow.b.stl,0
90,136.2,64.1,133.9,9.9,174.3,41.3,2.3,base.stl,0
90,139.9,20.6,42,35.2,99.8,26.2,20.8,wrist.b.stl,0
90,166.6,44.1,14.8,41.1,37.1,38.7,24.5,wrist.b.stl,0
90,67,131.5,23,179.7,115.9,50.0,21.8,elbow.b.stl,0
90,33,150.1,74.2,53.8,51.7,38.6,27.5,wrist.b.stl,0
90,160.7,21,49.6,113.1,126.1,26.5,29.8,wrist.b.stl,0
90,24.5,120,1.3,10.4,98.3,50.0,23.8,wrist.b.stl,0
90,115.2,19.2,96.5,20.7,20.2,37.3,24.1,wrist.b.stl,0
90,13.1,122.1,94.1,4.4,17.7,47.2,24.9,wrist.b.stl,0
90,172.3,74.4,71.3,59.1,1.7,46.1,29.2,wrist.b.stl,0
90,40.1,158.4,27.2,42.9,3.6,35.3,23.8,wrist.b.stl,0
90,41.7,160.3,70.4,102.2,10.6,41.5,29.7,wrist.b.stl,0
90,69.7,0.8,131.5,17.4,112.7,50.0,23.2,wrist.b.stl,0
90,159,54.8,173.9,174.4,79,29.5,24.6,wrist.b.stl,0
90,176.9,34.6,9.2,99.3,170,16.9,33.7,wrist.b.stl,0
90,162.5,61.9,157.1,83.9,23.1,30.1,30.9,wrist.b.stl,0
90,37.6,150.2,42.7,124.5,61.9,30.8,24.2,wrist.b.stl,0
90,44.9,152.4,128.9,160.5,166.6,37.8,27.7,wrist.b.stl,0
90,151.2,16.8,23.3,57.2,15.3,40.3,25.6,wrist.b.stl,0
90,165.9,52.3,100.4,86.8,138.2,27.5,32.0,wrist.b.stl,0
90,58.2,154,98,171.2,159.5,35.1,28.5,wrist.b.stl,0
90,131.7,45,161.5,19.7,7.3,50.0,22.9,base.stl,0
90,80.6,74.4,6.8,179.3,133,50.0,23.6,elbow.b.stl,0
90,118.6,165.9,48.9,179.3,126.7,50.0,25.5,wrist.b.stl,0
90,164.6,37.4,67,164.2,159.8,20.8,28.4,wrist.b.stl,0
90,29.5,97.8,66.1,169.1,92.1,37.6,24.1,wrist.b.stl,0
90,174.9,48.2,0.1,179.8,94.3,42.4,21.1,elbow.b.stl,0
90,1.8,53.2,47.6,136,64.6,42.9,24.9,wrist.b.stl,0
90,28.2,98.4,49.1,144,29.1,36.4,22.3,wrist.b.stl,0
90,110.3,42.7,142.9,9.7,99.5,50.0,10.6,base.stl,0
90,176.8,115.4,121.6,37.1,112.3,25.1,20.1,wrist.b.stl,0
90,144.3,26.4,163.4,177.2,50.4,30.7,28.2,wrist.b.stl,0
90,163.9,65.2,164.7,177.5,161.4,27.8,28.2,wrist.b.stl,0
90,32.6,153.8,87.3,23.3,76.6,34.2,21.8,wrist.b.stl,0
90,157.9,39.4,97.3,101.6,138.8,34.4,33.7,wrist.b.stl,0
90,132.8,160.9,4.5,147,53,50.0,17.0,elbow.b.stl,0
90,79.8,83.6,1.6,175.5,132.9,50.0,16.5,elbow.b.stl,0
90,159,55.4,169.4,120.9,134.2,31.4,29.0,wrist.b.stl,0
90,156.8,51.4,125.4,159.8,34.3,29.7,24.4,wrist.b.stl,0
90,167.5,55.3,29.7,37.9,62.1,38.8,26.8,wrist.b.stl,0
90,106.4,179.6,24.1,153,157.8,50.0,20.5,elbow.b.stl,0
90,115.3,176.8,35.9,161.6,36.2,50.0,8.5,elbow.b.stl,0
90,28.2,138.5,38.1,71.5,5.9,36.4,30.7,wrist.b.stl,0
90,166.9,30.8,1.1,49.7,92.4,33.1,21.5,wrist.b.stl,0
90,176.8,109.2,7,168.5,11.9,50.0,21.5,elbow.b.stl,0
90,52.6,172.6,135.4,144.6,156.8,36.3,26.4,wrist.b.stl,0
90,5.2,138,176.4,21.4,58.3,33.3,19.2,elbow.b.stl,0
90,37.2,103.7,29.4,179.9,12.6,47.9,24.9,wrist.b.stl,0
90,143.3,17.7,99.4,122.7,102.4,31.0,22.5,wrist.b.stl,0
90,88.3,162.9,34.5,165.2,102.8,50.0,17.2,elbow.b.stl,0
90,127,47.4,176.3,17.9,101.5,50.0,8.4,elbow.b.stl,0
90,45.9,129.3,82.7,171.3,161.4,37.8,28.5,wrist.b.stl,0
90,161.8,113.8,14.8,179.6,104.3,50.0,23.9,wrist.b.stl,0
90,157.2,59.1,154.8,58.7,58.2,41.0,29.6,wrist.b.stl,0
90,175.1,65.5,66.5,67.7,179.2,25.8,30.8,wrist.b.stl,0
90,17.9,34,149.1,0.6,113.6,50.0,21.8,elbow.b.stl,0
90,43.9,91,0.5,166.7,135.6,50.0,14.5,elbow.b.stl,0
90,39.7,162,58.6,10.7,99.3,26.7,23.7,wrist.b.stl,0
90,147.2,167.8,41.5,169.2,60.1,50.0,17.5,elbow.b.stl,0
90,23.3,82.6,54.3,174.8,49.2,36.0,29.2,wrist.b.stl,0
90,43.6,154.9,127.3,146,15.3,33.5,22.1,wrist.b.stl,0
90,162.9,23.1,33.5,70.8,106.9,16.8,27.1,wrist.b.stl,0
90,40.4,147.5,118.5,142.4,133.3,36.4,23.8,wrist.b.stl,0
90,92.6,13.7,128.3,15.3,95.1,50.0,15.5,base.stl,0
90,167.5,70.6,77,53.7,99.3,31.5,21.9,wrist.b.stl,0
90,166.4,21,27,108.6,168.1,37.1,32.2,wrist.b.stl,0
90,174.7,87.7,157.6,153.1,77.4,22.7,24.1,wrist.b.stl,0
90,151.5,33.2,22.8,19.7,134.2,34.1,26.6,wrist.b.stl,0
90,155.8,47.3,150.9,89.3,111.8,31.1,30.1,wrist.b.stl,0
90,128.7,3.5,146.8,56.1,19.9,45.6,8.8,base.stl,0
90,24.9,137.2,20.7,83.1,171.7,17.1,33.8,wrist.b.stl,0
90,46.4,175.1,36.9,104.1,68.3,35.4,28.2,wrist.b.stl,0
90,163,21.3,6.6,67.9,45.2,47.4,28.1,wrist.b.stl,0
90,156.6,52.1,143.2,110.9,68.2,36.3,26.0,wrist.b.stl,0
90,20.7,163.5,136.8,85.7,27.6,43.8,31.2,wrist.b.stl,0
90,167.6,42,64.8,123.4,93.7,25.4,22.2,wrist.b.stl,0
90,77.8,46.9,165.9,10,20.1,50.0,8.6,elbow.b.stl,0
90,151.3,70,146.2,32.7,90.8,29.9,20.6,wrist.b.stl,0
90,151.2,35.4,158.1,93.8,123.6,25.2,30.9,wrist.b.stl,0
90,57.5,140.2,27.5,178.1,158.6,50.0,21.3,elbow.b.stl,0
90,171.8,81.5,175.7,71.5,102,29.2,27.3,wrist.b.stl,0
90,160.5,76.1,138.2,52.6,80.7,29.3,25.1,wrist.b.stl,0
90,10.7,138.8,175.2,129.1,49.7,49.5,27.7,wrist.b.stl,0
90,31.5,93.3,6.4,171.2,124.4,50.0,24.6,wrist.b.stl,0
90,61.5,95.5,3.2,172.5,157.4,50.0,13.6,elbow.b.stl,0
90,150.6,26.3,64.6,65.5,20.8,32.6,27.3,wrist.b.stl,0
90,121.3,176.9,38.3,167.7,167,50.0,5.9,elbow.b.stl,0
90,23.5,153.2,108.2,81.3,57.9,40.1,34.5,wrist.b.stl,0
90,46.4,143.4,30.2,166.6,58.4,50.0,9.1,base.stl,0
90,79.5,64,4.4,173.9,161.5,50.0,13.4,elbow.b.stl,0
90,63.2,163.4,14.6,154,140.7,50.0,17.1,elbow.b.stl,0
90,154.4,95.9,2.1,162.7,143.9,50.0,15.8,elbow.b.stl,0
90,166,46.1,79.4,78.6,127.8,20.2,29.2,wrist.b.stl,0
90,10.1,103.5,58.3,21.5,17.3,37.7,23.7,wrist.b.stl,0
90,174.2,149.6,177.7,18.7,0.9,40.3,24.0,wrist.b.stl,0
90,12.9,92.2,85.1,129,56.4,46.4,26.6,wrist.b.stl,0
90,170.7,77.2,172.5,93.2,85.5,26.9,29.9,wrist.b.stl,0
90,144.3,6.3,68.6,125.2,35.8,30.4,27.8,wrist.b.stl,0
90,112.4,64.2,176.3,7.2,63.8,50.0,5.4,elbow.b.stl,0
90,128.8,8.8,155.5,51.8,47.7,50.0,9.1,base.stl,0
90,137.7,48.3,134.7,31.2,91.4,33.5,17.6,base.stl,0
90,1.3,47.9,5.9,137.9,36.6,32.2,25.4,wrist.b.stl,0
90,26.6,134.1,40.6,61.3,23.8,35.4,25.7,wrist.b.stl,0
90,60.6,147,14,161.8,149,50.0,12.4,elbow.b.stl,0
90,27.3,136.8,57,17.6,129.3,29.2,25.6,wrist.b.stl,0
90,170.6,53.9,75.5,157.7,79.3,27.0,24.3,wrist.b.stl,0
90,110.8,27.6,143.6,16.9,172.4,50.0,15.3,base.stl,0
90,18.2,169,171,36.1,40.8,41.2,26.2,wrist.b.stl,0
90,151.1,70.2,157.1,27.1,66.8,45.1,17.4,base.stl,0
90,39,160.4,48.8,6.6,84.8,27.7,23.9,wrist.b.stl,0
90,146.8,27,102,165.2,129.9,30.7,24.2,wrist.b.stl,0
90,117.8,11,56.2,2,159.9,42.1,28.3,wrist.b.stl,0
90,23.4,152.5,103.1,80.5,23.8,34.0,30.4,wrist.b.stl,0
90,3.5,120.5,174.1,5,2.4,50.0,16.4,elbow.b.stl,0
90,144.7,29.7,144.9,161.7,86.9,34.6,23.7,wrist.b.stl,0
90,167.2,16.6,17.7,121,102.8,30.1,23.1,wrist.b.stl,0
90,80.8,56.1,173.6,11.7,23.5,50.0,8.1,elbow.b.stl,0
90,51.2,150.6,101.1,150.7,95.7,36.5,21.2,wrist.b.stl,0
90,130.2,33.7,87.1,24.2,166.7,26.7,26.8,wrist.b.stl,0
90,3,87.9,128,173.7,144.2,40.7,28.2,wrist.b.stl,0
90,164.4,61.9,117.8,166.5,61.9,28.2,27.8,wrist.b.stl,0
90,132.1,51,140.5,14.8,5.8,43.9,13.0,base.stl,0
90,177.9,48.9,49.9,97.5,76.4,30.8,29.5,wrist.b.stl,0
90,151.3,54.4,61.4,15.3,22.7,26.2,24.9,wrist.b.stl,0
90,25.3,130,59.1,46.8,12.3,41.7,22.9,wrist.b.stl,0
90,4.9,69.1,83.2,179.3,21.2,24.2,25.3,wrist.b.stl,0
90,125.4,28.6,134.2,34.3,133.8,43.6,16.7,base.stl,0
90,150,3,12.1,59.9,94.5,32.0,24.5,wrist.b.stl,0
90,161,57.4,158.6,169.3,96.5,24.3,24.1,wrist.b.stl,0
90,90.9,7.1,102.9,6.1,63.9,50.0,0.1,base.stl,0
90,26.5,2.8,135.8,10.8,109.6,50.0,13.4,elbow.b.stl,0
90,50,179.6,32.7,27.3,45.5,36.1,27.4,wrist.b.stl,0
90,10.5,128.7,109.3,50.5,104.2,32.9,21.3,wrist.b.stl,0
90,12.2,101.4,104.7,129.1,68.3,43.4,22.6,wrist.b.stl,0
90,160.3,83.2,173.8,33.1,51.9,50.0,26.7,wrist.b.stl,0
90,53.1,173.7,8.5,28.7,178.6,22.6,27.0,wrist.b.stl,0
90,159.6,27.7,53.6,146.9,19.9,35.7,21.9,wrist.b.stl,0
90,15.4,64.1,33.3,157.9,136.3,38.3,23.8,wrist.b.stl,0
90,153.8,57.8,144.5,58,165.5,31.5,29.2,wrist.b.stl,0
90,9.4,135.3,125.9,50.8,178.9,31.9,26.4,wrist.b.stl,0
90,178,122.3,115.7,30.2,42.5,37.0,26.5,wrist.b.stl,0
90,38.5,157.6,70.8,31.9,7.1,36.0,21.8,wrist.b.stl,0
90,80.9,119.4,9.4,169,35,50.0,19.3,elbow.b.stl,0
90,129.1,168.1,27.8,165.6,175.4,50.0,13.8,elbow.b.stl,0
90,164.6,45,53.5,65.5,33,30.5,26.6,wrist.b.stl,0
90,160.3,175.3,50.5,177.4,122.4,50.0,16.9,elbow.b.stl,0
90,179.9,49.6,2.7,165.6,144.7,25.5,9.9,elbow.b.stl,0
90,139.2,16.6,155.9,149,36.4,29.5,23.4,wrist.b.stl,0
90,28.7,108.9,17,165.1,24.4,46.5,24.7,wrist.b.stl,0
90,175,91,167.4,70.6,25,30.1,28.3,wrist.b.stl,0
90,12.3,109.5,135.7,163.8,27.4,32.3,24.6,wrist.b.stl,0
90,19.3,165.1,149.3,59.9,120.5,35.7,23.9,wrist.b.stl,0
90,176.2,93.6,104.2,63,1,50.0,30.2,wrist.b.stl,0
90,139.2,105.6,178.5,5.8,99.9,50.0,24.2,wrist.b.stl,0
90,26.6,140.4,81.5,25.3,76.5,37.2,21.5,wrist.b.stl,0
90,8,143.2,141.1,73.6,155.1,36.1,31.7,wrist.b.stl,0
90,132.6,52.1,145.1,18.3,75.4,50.0,8.8,base.stl,0
90,32.7,53.4,171.7,7.8,175.7,50.0,-1.6,elbow.b.stl,1
90,11.6,100.5,19.9,13.8,100.4,32.7,23.3,wrist.b.stl,0
90,101,144.1,30.2,176.3,9.5,50.0,25.2,wrist.b.stl,0
90,19,74,50.2,161.7,98.4,40.7,23.1,wrist.b.stl,0
90,173.4,53.2,64.6,166.5,21,29.1,24.9,wrist.b.stl,0
90,12.7,148.4,168.9,1.3,58.7,45.7,28.0,wrist.b.stl,0
90,156.4,44.2,87.8,65.8,92.1,22.2,26.6,wrist.b.stl,0
90,14.9,62.8,24.3,162.9,167.4,27.7,27.9,wrist.b.stl,0
90,170.8,96.3,81.2,20.7,29.2,39.7,25.4,wrist.b.stl,0
90,175,150.8,174.1,18.5,73.6,39.5,22.9,wrist.b.stl,0
90,43.2,171.5,85.5,104.5,142.7,42.0,32.7,wrist.b.stl,0
90,42.4,6.6,165,33.6,113.7,50.0,18.8,elbow.b.stl,0
90,1,87.7,35.4,83.4,58.3,35.7,34.3,wrist.b.stl,0
90,32,167.7,106.2,77.4,97.2,34.8,28.9,wrist.b.stl,0
90,136.5,16.2,154.2,178.4,155.9,44.9,28.2,wrist.b.stl,0
90,6.3,90.3,27.9,6.7,97.3,32.8,24.1,wrist.b.stl,0
90,4.5,126.2,172.2,11.3,25.8,49.1,17.8,elbow.b.stl,0
90,73.7,143.8,31.7,175.6,54.7,50.0,27.7,wrist.b.stl,0
90,137.3,134.9,20.9,171.5,68.5,50.0,20.5,elbow.b.stl,0
90,53.7,136.6,2.1,154.2,109.6,50.0,5.6,elbow.b.stl,0
90,175.4,110.4,100.3,14.9,163.6,20.9,27.7,wrist.b.stl,0
90,16.7,170.6,174.4,98,95.9,35.3,29.4,wrist.b.stl,0
90,172.9,45,35.7,74.4,123.7,38.0,28.1,wrist.b.stl,0
90,170.1,20.7,15.2,123.6,40,25.2,28.4,wrist.b.stl,0
90,27.4,141.5,50.4,82.8,103,32.9,29.8,wrist.b.stl,0
90,14.9,113.1,27.8,60.9,105.2,28.9,23.9,wrist.b.stl,0
90,149.4,34.6,170.8,114.5,54.7,23.4,27.0,wrist.b.stl,0
90,30.2,145.8,54.3,81.3,78.5,36.0,30.8,wrist.b.stl,0
90,173.6,73.7,109.6,146.9,66.6,25.2,26.0,wrist.b.stl,0
90,55.9,166.2,121.9,164,57.6,21.5,29.1,wrist.b.stl,0
90,0.2,84,0.7,68,157.6,28.6,31.2,wrist.b.stl,0
90,146.5,4.1,65.8,115.5,111.5,23.2,26.1,wrist.b.stl,0
90,71.6,176.7,85.5,143.6,14,30.2,21.9,wrist.b.stl,0
90,33.2,139.4,138.8,163,139.1,41.7,25.2,wrist.b.stl,0
90,47,175.6,29,6.9,112.2,32.3,23.9,wrist.b.stl,0
90,23.9,155,115,57.7,154.6,32.8,29.5,wrist.b.stl,0
90,29.7,159.5,103.1,58.7,120.4,31.9,23.5,wrist.b.stl,0
90,156.4,48.4,167.6,176.4,77.2,30.5,24.5,wrist.b.stl,0
90,138.4,15.5,153.6,151.3,45.2,34.7,25.6,wrist.b.stl,0
90,33.2,100.5,61.5,180,103.7,39.3,23.9,wrist.b.stl,0
90,5.5,131.6,166.5,126.3,165.1,33.8,27.2,wrist.b.stl,0
90,38.8,102.5,10.6,177.8,74.9,50.0,24.5,wrist.b.stl,0
90,20.7,123.4,6.4,135.6,28.3,33.5,23.6,wrist.b.stl,0
90,170.4,85.8,60.8,6,67.1,36.0,25.6,wrist.b.stl,0
90,46.9,98.8,11.5,179.8,106,50.0,23.9,wrist.b.stl,0
90,15.5,135.7,107.6,38.9,178.2,32.1,26.0,wrist.b.stl,0
90,145.5,175.6,33.9,164.9,176.9,50.0,16.1,elbow.b.stl,0
90,170.2,107.2,110.5,15.8,172.4,21.5,28.1,wrist.b.stl,0
90,137.6,10.5,90.4,73.2,143.1,32.4,29.0,wrist.b.stl,0
90,51.9,168.8,39.7,136.6,24,43.5,22.4,wrist.b.stl,0
90,7.1,90.2,19,29.1,21.5,34.6,23.1,wrist.b.stl,0
90,122.3,13.5,130.2,40.2,47.3,46.9,11.5,base.stl,0
90,28.6,53.7,10.2,178.5,160,50.0,15.5,elbow.b.stl,0
90,1.6,88.4,51.9,106.1,161.3,32.5,32.1,wrist.b.stl,0
90,144.3,0.3,68.1,86.1,74.4,36.2,31.2,wrist.b.stl,0
90,128.3,147.6,16.5,161.7,159.6,50.0,19.8,elbow.b.stl,0
90,164.6,12.6,21.4,131.8,60.2,22.4,25.7,wrist.b.stl,0
90,159.9,112.1,8,170.6,104.1,50.0,10.5,elbow.b.stl,0
90,118.5,136.1,9.3,161.3,24.9,50.0,20.0,elbow.b.stl,0
90,16.3,144.3,122.8,45.8,1.9,34.1,25.2,wrist.b.stl,0
90,19,120,0.6,129.1,175.3,31.8,27.0,wrist.b.stl,0
90,163,62.7,139.3,107.9,26.9,34.0,30.6,wrist.b.stl,0
90,7,43.1,26.5,171.1,83.3,31.4,24.5,wrist.b.stl,0
